"TIME","GEO","S_ADJ","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2010Q4","Sri Lanka","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2010Q4","Brunei Darussalam","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2010Q4","Cambodia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2010Q4","Indonesia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","145 313.8",""
"2010Q4","Malaysia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","51 520.7",""
"2010Q4","Philippines","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","44 315.0",""
"2010Q4","Singapore","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","48 587.9",""
"2010Q4","Thailand","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","67 489.9",""
"2010Q4","Armenia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2010Q4","Azerbaijan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2010Q4","Bahrain","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2010Q4","Georgia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2010Q4","Iraq","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2010Q4","Israel","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","45 789.8",""
"2010Q4","Palestine","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2010Q4","Qatar","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2010Q4","Saudi Arabia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2010Q4","Australia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","265 392.4",""
"2010Q4","New Zealand","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","30 015.1",""
"2010Q4","Samoa","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2011Q1","European Union - 27 countries (from 2020)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","2 740 145.5",""
"2011Q1","European Union - 28 countries (2013-2020)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","3 228 582.1",""
"2011Q1","Euro area - 19 countries  (from 2015)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","2 380 612.0",""
"2011Q1","Belgium","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","90 847.0",""
"2011Q1","Bulgaria","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","8 838.6",""
"2011Q1","Czechia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","38 675.4",""
"2011Q1","Denmark","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","60 327.5",""
"2011Q1","Germany (until 1990 former territory of the FRG)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","659 010.0",""
"2011Q1","Estonia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","3 807.5",""
"2011Q1","Ireland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","42 179.9",""
"2011Q1","Greece","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","48 742.3",""
"2011Q1","Spain","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","258 719.0",""
"2011Q1","France","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","508 802.0",""
"2011Q1","Croatia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","10 145.2",""
"2011Q1","Italy","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","391 555.4",""
"2011Q1","Cyprus","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","4 745.9",""
"2011Q1","Latvia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","4 418.4",""
"2011Q1","Lithuania","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","6 914.7",""
"2011Q1","Luxembourg","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","10 550.2",""
"2011Q1","Hungary","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","23 090.7",""
"2011Q1","Malta","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","1 651.4",""
"2011Q1","Netherlands","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","160 242.0",""
"2011Q1","Austria","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","73 518.3",""
"2011Q1","Poland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","90 944.5",""
"2011Q1","Portugal","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","42 666.8",""
"2011Q1","Romania","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","26 227.6",""
"2011Q1","Slovenia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","8 786.5",""
"2011Q1","Slovakia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","16 338.8",""
"2011Q1","Finland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","47 120.0",""
"2011Q1","Sweden","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","101 142.0",""
"2011Q1","United Kingdom","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","488 607.0",""
"2011Q1","Iceland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","2 622.1",""
"2011Q1","Norway","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","88 185.7",""
"2011Q1","Switzerland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","121 699.0",""
"2011Q1","Montenegro","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","624.4",""
