"TIME","GEO","S_ADJ","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2018Q3","Paraguay","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","54.583.175,5",""
"2018Q3","Peru","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2018Q3","Uruguay","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","458.149,2",""
"2018Q3","Kazakhstan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2018Q3","Kyrgyzstan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2018Q3","China including Hong Kong","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","23.447.430,0",""
"2018Q3","Hong Kong","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","723.240,0",""
"2018Q3","Macao","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","108.143,0",""
"2018Q3","Japan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","135.122.100,0",""
"2018Q3","Mongolia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","8.293.359,5",""
"2018Q3","South Korea","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","485.535.700,0",""
"2018Q3","India","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","46.478.310,0",""
"2018Q3","Iran","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2018Q3","Sri Lanka","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2018Q3","Brunei Darussalam","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2018Q3","Cambodia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2018Q3","Indonesia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","3.842.159.900,0",""
"2018Q3","Malaysia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","363.085,0",""
"2018Q3","Philippines","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","4.450.212,8",""
"2018Q3","Singapore","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","127.699,0",""
"2018Q3","Thailand","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","4.063.328,0",""
"2018Q3","Armenia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","1.687.018,4",""
"2018Q3","Azerbaijan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2018Q3","Bahrain","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2018Q3","Georgia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","11.850,9",""
"2018Q3","Iraq","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2018Q3","Israel","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","334.248,0",""
"2018Q3","Palestine","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2018Q3","Qatar","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2018Q3","Saudi Arabia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","745.061,5",""
"2018Q3","Australia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","476.888,0",""
"2018Q3","New Zealand","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","73.190,0",""
"2018Q3","Samoa","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","546,8",""
"2018Q4","European Union - 27 countries (from 2020)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","3.535.641,9",""
"2018Q4","European Union - 28 countries (2013-2020)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","4.153.729,5",""
"2018Q4","Euro area - 19 countries  (from 2015)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","3.012.052,9",""
"2018Q4","Belgium","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","122.636,0",""
"2018Q4","Bulgaria","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","30.372,1",""
